country,year,agricultural_land,greenhouse_gas_emissions,rural_population,cereal_yield,urban_population,GDP,fresh_water,forest_area,renewable_electricity,alternative_energy
Kyrgyz Republic,1990,,32425.55016,,,,,,,,
St. Lucia,2020,,850.806942,,,,,,,,
St. Lucia,2019,,881.038526,,,,,,,,
St. Lucia,2018,,868.20671,,,,,,,,
St. Lucia,2017,,865.537994,,,,,,,,
St. Lucia,2016,,835.070077,,,,,,,,
St. Lucia,2015,,826.190561,,,,,,,,
St. Lucia,2014,,824.362982,,,,,,,,
St. Lucia,2013,,816.341902,,,,,,,,
St. Lucia,2012,,811.916022,,,,,,,,
St. Lucia,2011,,799.461243,,,,,,,,
St. Lucia,2010,,800.120863,,,,,,,,
St. Lucia,2009,,731.083297,,,,,,,,
St. Lucia,2008,,726.119331,,,,,,,,
St. Lucia,2007,,716.973865,,,,,,,,
St. Lucia,2006,,703.652199,,,,,,,,
St. Lucia,2005,,679.042333,,,,,,,,
St. Lucia,2004,,680.413847,,,,,,,,
St. Lucia,2003,,657.048661,,,,,,,,
St. Lucia,2002,,628.297474,,,,,,,,
St. Lucia,2001,,636.244888,,,,,,,,
St. Lucia,2000,,618.502802,,,,,,,,
St. Lucia,1999,,700.682866,,,,,,,,
St. Lucia,1998,,770.034231,,,,,,,,
St. Lucia,1997,,817.475295,,,,,,,,
St. Lucia,1996,,901.52056,,,,,,,,
St. Lucia,1995,,965.230724,,,,,,,,
St. Lucia,1994,,1037.802477,,,,,,,,
St. Lucia,1993,,1000.894535,,,,,,,,
St. Lucia,1992,,969.125392,,,,,,,,
St. Lucia,1991,,930.45995,,,,,,,,
St. Lucia,1990,,905.518408,,,,,,,,
Sri Lanka,2020,,35117.25456,,,,,,,,
Sri Lanka,2019,,35477.98059,,,,,,,,
Sri Lanka,2018,,33285.05462,,,,,,,,
Sri Lanka,2017,,33847.33216,,,,,,,,
Sri Lanka,2016,,34744.83349,,,,,,,,
Sri Lanka,2015,,31300.28372,,,,,,,,
Sri Lanka,2014,,28830.96863,,,,,,,,
Sri Lanka,2013,,26161.51283,,,,,,,,
Sri Lanka,2012,,29048.20964,,,,,,,,
Sri Lanka,2011,,27164.46824,,,,,,,,
Sri Lanka,2010,,24596.57305,,,,,,,,
Sri Lanka,2009,,23307.97879,,,,,,,,
Sri Lanka,2008,,24157.25163,,,,,,,,
Sri Lanka,2007,,23887.84848,,,,,,,,
Sri Lanka,2006,,22944.12932,,,,,,,,
Sri Lanka,2005,,24497.85696,,,,,,,,
Sri Lanka,2004,,22553.30792,,,,,,,,
Sri Lanka,2003,,22420.35208,,,,,,,,
Sri Lanka,2002,,21248.59054,,,,,,,,
Sri Lanka,2001,,20392.06011,,,,,,,,
Sri Lanka,2000,,20640.53357,,,,,,,,
Sri Lanka,1999,,21364.16622,,,,,,,,
Sri Lanka,1998,,21960.80837,,,,,,,,
Sri Lanka,1997,,24465.73443,,,,,,,,
Sri Lanka,1996,,26424.22198,,,,,,,,
Sri Lanka,1995,,26531.99793,,,,,,,,
Sri Lanka,1994,,26414.27791,,,,,,,,
Sri Lanka,1993,,25636.94188,,,,,,,,
Sri Lanka,1992,,25319.87805,,,,,,,,
Sri Lanka,1991,,23553.78282,,,,,,,,
Sri Lanka,1990,,23708.9147,,,,,,,,
St. Martin (French part),2020,,,,,,,,,,
St. Martin (French part),2019,,,,,,,,,,
St. Martin (French part),2018,,,,,,,,,,
St. Martin (French part),2017,,,,,,,,,,
St. Martin (French part),2016,,,,,,,,,,
St. Martin (French part),2015,,,,,,,,,,
St. Martin (French part),2014,,,,,,,,,,
St. Martin (French part),2013,,,,,,,,,,
St. Martin (French part),2012,,,,,,,,,,
St. Martin (French part),2011,,,,,,,,,,
St. Martin (French part),2010,,,,,,,,,,
St. Martin (French part),2009,,,,,,,,,,
St. Martin (French part),2008,,,,,,,,,,
St. Martin (French part),2007,,,,,,,,,,
St. Martin (French part),2006,,,,,,,,,,
St. Martin (French part),2005,,,,,,,,,,
St. Martin (French part),2004,,,,,,,,,,
St. Martin (French part),2003,,,,,,,,,,
St. Martin (French part),2002,,,,,,,,,,
St. Martin (French part),2001,,,,,,,,,,
St. Martin (French part),2000,,,,,,,,,,
St. Martin (French part),1999,,,,,,,,,,
St. Martin (French part),1998,,,,,,,,,,
St. Martin (French part),1997,,,,,,,,,,
St. Martin (French part),1996,,,,,,,,,,
St. Martin (French part),1995,,,,,,,,,,
St. Martin (French part),1994,,,,,,,,,,
St. Martin (French part),1993,,,,,,,,,,
St. Martin (French part),1992,,,,,,,,,,
St. Martin (French part),1991,,,,,,,,,,
St. Martin (French part),1990,,,,,,,,,,
Moldova,2020,,12985.65753,,,,,,,,
Moldova,2019,,13451.76146,,,,,,,,
Moldova,2018,,13307.76689,,,,,,,,
Moldova,2017,,12762.92852,,,,,,,,
Moldova,2016,,12777.28434,,,,,,,,
Moldova,2015,,12561.44277,,,,,,,,
Moldova,2014,,12325.28536,,,,,,,,
Moldova,2013,,11703.89774,,,,,,,,
Moldova,2012,,12577.21672,,,,,,,,
Moldova,2011,,12828.1974,,,,,,,,
Moldova,2010,,12677.23059,,,,,,,,
Moldova,2009,,11760.42556,,,,,,,,
Moldova,2008,,12441.25464,,,,,,,,
Moldova,2007,,12573.42042,,,,,,,,
Moldova,2006,,12348.99059,,,,,,,,
Moldova,2005,,12689.58047,,,,,,,,
Moldova,2004,,12382.32526,,,,,,,,
Moldova,2003,,12391.73665,,,,,,,,
Moldova,2002,,11788.25924,,,,,,,,
Moldova,2001,,11652.11233,,,,,,,,
Moldova,2000,,11426.03223,,,,,,,,
Moldova,1999,,12273.69759,,,,,,,,
Moldova,1998,,13633.69305,,,,,,,,
Moldova,1997,,15097.00711,,,,,,,,
Moldova,1996,,16771.83028,,,,,,,,
Moldova,1995,,18557.84994,,,,,,,,
Moldova,1994,,20595.57557,,,,,,,,
Moldova,1993,,23689.6393,,,,,,,,
Moldova,1992,,27118.49474,,,,,,,,
Moldova,1991,,32095.01117,,,,,,,,
Moldova,1990,,38140.30415,,,,,,,,
Russian Federation,2020,,2331479.378,,,,,,,,
Russian Federation,2019,,2419133.843,,,,,,,,
Russian Federation,2018,,2371535.611,,,,,,,,
Russian Federation,2017,,2282284.734,,,,,,,,
Russian Federation,2016,,2246727.882,,,,,,,,
Russian Federation,2015,,2249219.684,,,,,,,,
Russian Federation,2014,,2264924.245,,,,,,,,
Russian Federation,2013,,2280313.549,,,,,,,,
Russian Federation,2012,,2316611.01,,,,,,,,
Russian Federation,2011,,2340370.262,,,,,,,,
Russian Federation,2010,,2249521.458,,,,,,,,
Russian Federation,2009,,2161029.099,,,,,,,,
Russian Federation,2008,,2291990.939,,,,,,,,
Russian Federation,2007,,2291497.557,,,,,,,,
Russian Federation,2006,,2281588.052,,,,,,,,
Russian Federation,2005,,2243990.685,,,,,,,,
Russian Federation,2004,,2218465.527,,,,,,,,
Russian Federation,2003,,2223272.488,,,,,,,,
Russian Federation,2002,,2152108.54,,,,,,,,
Russian Federation,2001,,2150698.86,,,,,,,,
Russian Federation,2000,,2137885.669,,,,,,,,
Russian Federation,1999,,2084960.956,,,,,,,,
Russian Federation,1998,,2049897.299,,,,,,,,
Russian Federation,1997,,2054134.147,,,,,,,,
Russian Federation,1996,,2190940.411,,,,,,,,
Russian Federation,1995,,2246008.262,,,,,,,,
Russian Federation,1994,,2323058.294,,,,,,,,
Russian Federation,1993,,2558244.367,,,,,,,,
Russian Federation,1992,,2750278.292,,,,,,,,
Russian Federation,1991,,2908884.948,,,,,,,,
Russian Federation,1990,,2969778.402,,,,,,,,
Tunisia,2020,,40882.99745,,,,,,,,
Tunisia,2019,,42600.15085,,,,,,,,
Tunisia,2018,,42463.58926,,,,,,,,
Tunisia,2017,,41921.08857,,,,,,,,
Tunisia,2016,,41625.79917,,,,,,,,
Tunisia,2015,,42882.92928,,,,,,,,
Tunisia,2014,,42427.86618,,,,,,,,
Tunisia,2013,,39888.61428,,,,,,,,
Tunisia,2012,,40624.05588,,,,,,,,
Tunisia,2011,,38042.41588,,,,,,,,
Tunisia,2010,,39561.75848,,,,,,,,
Tunisia,2009,,37090.20445,,,,,,,,
Tunisia,2008,,36773.95392,,,,,,,,
Tunisia,2007,,36298.91028,,,,,,,,
Tunisia,2006,,34714.58355,,,,,,,,
Tunisia,2005,,33573.07712,,,,,,,,
Tunisia,2004,,32858.75131,,,,,,,,
Tunisia,2003,,31513.9135,,,,,,,,
Tunisia,2002,,31717.41989,,,,,,,,
Tunisia,2001,,31521.70108,,,,,,,,
Tunisia,2000,,30633.83986,,,,,,,,
Tunisia,1999,,29280.42809,,,,,,,,
Tunisia,1998,,27782.35471,,,,,,,,
Tunisia,1997,,26342.46804,,,,,,,,
Tunisia,1996,,25822.54926,,,,,,,,
Tunisia,1995,,24441.44479,,,,,,,,
Tunisia,1994,,23943.05868,,,,,,,,
Tunisia,1993,,24238.18722,,,,,,,,
Tunisia,1992,,24025.77167,,,,,,,,
Tunisia,1991,,22700.61041,,,,,,,,
Tunisia,1990,,21698.98866,,,,,,,,
Albania,2020,,,37.888,,,,,,,
Albania,2019,,,38.771,,,,,,,
Albania,2018,,,39.681,,,,,,,
Albania,2017,,,40.617,,,,,,,
Albania,2016,,,41.579,,,,,,,
Albania,2015,,,42.566,,,,,,,
Albania,2014,,,43.577,,,,,,,
Albania,2013,,,44.613,,,,,,,
Albania,2012,,,45.67,,,,,,,
Albania,2011,,,46.753,,,,,,,
Albania,2010,,,47.837,,,,,,,
Albania,2009,,,48.924,,,,,,,
Albania,2008,,,50.009,,,,,,,
Albania,2007,,,51.098,,,,,,,
Albania,2006,,,52.185,,,,,,,
Albania,2005,,,53.269,,,,,,,
Albania,2004,,,54.349,,,,,,,
Albania,2003,,,55.427,,,,,,,
Albania,2002,,,56.499,,,,,,,
Albania,2001,,,57.565,,,,,,,
Albania,2000,,,58.259,,,,,,,
Albania,1999,,,58.831,,,,,,,
Albania,1998,,,59.399,,,,,,,
Albania,1997,,,59.965,,,,,,,
Albania,1996,,,60.527,,,,,,,
Albania,1995,,,61.089,,,,,,,
Albania,1994,,,61.646,,,,,,,
Albania,1993,,,62.201,,,,,,,
Albania,1992,,,62.751,,,,,,,
Albania,1991,,,63.3,,,,,,,
Albania,1990,,,63.572,,,,,,,
Belize,2020,,,53.975,,,,,,,
Belize,2019,,,54.134,,,,,,,
Belize,2018,,,54.276,,,,,,,
Belize,2017,,,54.399,,,,,,,
Belize,2016,,,54.505,,,,,,,
Belize,2015,,,54.594,,,,,,,
Belize,2014,,,54.665,,,,,,,
Belize,2013,,,54.718,,,,,,,
Belize,2012,,,54.754,,,,,,,
Belize,2011,,,54.772,,,,,,,
Belize,2010,,,54.772,,,,,,,
Belize,2009,,,54.755,,,,,,,
Belize,2008,,,54.738,,,,,,,
Belize,2007,,,54.721,,,,,,,
Belize,2006,,,54.704,,,,,,,
Belize,2005,,,54.687,,,,,,,
Belize,2004,,,54.67,,,,,,,
Belize,2003,,,54.653,,,,,,,
Belize,2002,,,54.636,,,,,,,
Belize,2001,,,54.619,,,,,,,
Belize,2000,,,54.602,,,,,,,
Belize,1999,,,54.418,,,,,,,
Belize,1998,,,54.207,,,,,,,
Belize,1997,,,53.997,,,,,,,
Belize,1996,,,53.786,,,,,,,
Belize,1995,,,53.575,,,,,,,
Belize,1994,,,53.363,,,,,,,
Belize,1993,,,53.152,,,,,,,
Belize,1992,,,52.941,,,,,,,
Belize,1991,,,52.729,,,,,,,
Belize,1990,,,52.535,,,,,,,
Czechia,2020,,,25.939,,,,,,,
Czechia,2019,,,26.079,,,,,,,
Czechia,2018,,,26.208,,,,,,,
Czechia,2017,,,26.325,,,,,,,
Czechia,2016,,,26.43,,,,,,,
Czechia,2015,,,26.523,,,,,,,
Czechia,2014,,,26.616,,,,,,,
Czechia,2013,,,26.71,,,,,,,
Czechia,2012,,,26.803,,,,,,,
Czechia,2011,,,26.815,,,,,,,
Czechia,2010,,,26.745,,,,,,,
Czechia,2009,,,26.676,,,,,,,
Czechia,2008,,,26.606,,,,,,,
Czechia,2007,,,26.537,,,,,,,
Czechia,2006,,,26.467,,,,,,,
Czechia,2005,,,26.398,,,,,,,
Czechia,2004,,,26.329,,,,,,,
Czechia,2003,,,26.26,,,,,,,
Czechia,2002,,,26.191,,,,,,,
Czechia,2001,,,26.123,,,,,,,
Czechia,2000,,,26.012,,,,,,,
Czechia,1999,,,25.88,,,,,,,
Czechia,1998,,,25.749,,,,,,,
Czechia,1997,,,25.618,,,,,,,
Czechia,1996,,,25.487,,,,,,,
Czechia,1995,,,25.357,,,,,,,
Czechia,1994,,,25.228,,,,,,,
Czechia,1993,,,25.099,,,,,,,
Czechia,1992,,,24.97,,,,,,,
Czechia,1991,,,24.842,,,,,,,
Czechia,1990,,,24.78,,,,,,,
Algeria,2020,,,26.267,,,,,,,
Algeria,2019,,,26.811,,,,,,,
Algeria,2018,,,27.371,,,,,,,
Algeria,2017,,,27.948,,,,,,,
Algeria,2016,,,28.541,,,,,,,
Algeria,2015,,,29.152,,,,,,,
Algeria,2014,,,29.779,,,,,,,
Algeria,2013,,,30.424,,,,,,,
Algeria,2012,,,31.085,,,,,,,
Algeria,2011,,,31.764,,,,,,,
Algeria,2010,,,32.46,,,,,,,
Algeria,2009,,,33.174,,,,,,,
Algeria,2008,,,33.903,,,,,,,
Algeria,2007,,,34.652,,,,,,,
Algeria,2006,,,35.407,,,,,,,
Algeria,2005,,,36.17,,,,,,,
Algeria,2004,,,36.939,,,,,,,
Algeria,2003,,,37.716,,,,,,,
Algeria,2002,,,38.499,,,,,,,
Algeria,2001,,,39.288,,,,,,,
Algeria,2000,,,40.081,,,,,,,
Algeria,1999,,,40.882,,,,,,,
Algeria,1998,,,41.687,,,,,,,
Algeria,1997,,,42.456,,,,,,,
Algeria,1996,,,43.226,,,,,,,
Algeria,1995,,,44.003,,,,,,,
Algeria,1994,,,44.781,,,,,,,
Algeria,1993,,,45.561,,,,,,,
Algeria,1992,,,46.343,,,,,,,
Algeria,1991,,,47.129,,,,,,,
Algeria,1990,,,47.915,,,,,,,
Grenada,2020,,,63.463,,,,,,,
Grenada,2019,,,63.604,,,,,,,
Grenada,2018,,,63.728,,,,,,,
Grenada,2017,,,63.836,,,,,,,
Grenada,2016,,,63.928,,,,,,,
Grenada,2015,,,64.003,,,,,,,
Grenada,2014,,,64.062,,,,,,,
Grenada,2013,,,64.104,,,,,,,
Grenada,2012,,,64.131,,,,,,,
Grenada,2011,,,64.141,,,,,,,
Grenada,2010,,,64.135,,,,,,,
Grenada,2009,,,64.129,,,,,,,
Grenada,2008,,,64.123,,,,,,,
Grenada,2007,,,64.117,,,,,,,
Grenada,2006,,,64.111,,,,,,,
Grenada,2005,,,64.105,,,,,,,
Grenada,2004,,,64.099,,,,,,,
Grenada,2003,,,64.093,,,,,,,
Grenada,2002,,,64.087,,,,,,,
Grenada,2001,,,64.081,,,,,,,
Grenada,2000,,,64.302,,,,,,,
Grenada,1999,,,64.55,,,,,,,
Grenada,1998,,,64.796,,,,,,,
Grenada,1997,,,65.041,,,,,,,
Grenada,1996,,,65.286,,,,,,,
Grenada,1995,,,65.53,,,,,,,
Grenada,1994,,,65.773,,,,,,,
Grenada,1993,,,66.015,,,,,,,
Grenada,1992,,,66.256,,,,,,,
Grenada,1991,,,66.497,,,,,,,
Grenada,1990,,,66.573,,,,,,,
Kyrgyz Republic,2020,,,63.144,,,,,,,
Kyrgyz Republic,2019,,,63.409,,,,,,,
Kyrgyz Republic,2018,,,63.649,,,,,,,
Kyrgyz Republic,2017,,,63.865,,,,,,,
Kyrgyz Republic,2016,,,64.056,,,,,,,
Kyrgyz Republic,2015,,,64.223,,,,,,,
Kyrgyz Republic,2014,,,64.365,,,,,,,
Kyrgyz Republic,2013,,,64.483,,,,,,,
Kyrgyz Republic,2012,,,64.577,,,,,,,
Kyrgyz Republic,2011,,,64.648,,,,,,,
Kyrgyz Republic,2010,,,64.694,,,,,,,
Kyrgyz Republic,2009,,,64.716,,,,,,,
Kyrgyz Republic,2008,,,64.715,,,,,,,
Kyrgyz Republic,2007,,,64.713,,,,,,,
Kyrgyz Republic,2006,,,64.711,,,,,,,
Kyrgyz Republic,2005,,,64.71,,,,,,,
Kyrgyz Republic,2004,,,64.708,,,,,,,
Kyrgyz Republic,2003,,,64.707,,,,,,,
Kyrgyz Republic,2002,,,64.705,,,,,,,
Kyrgyz Republic,2001,,,64.704,,,,,,,
Kyrgyz Republic,2000,,,64.702,,,,,,,
Kyrgyz Republic,1999,,,64.7,,,,,,,
Kyrgyz Republic,1998,,,64.496,,,,,,,
Kyrgyz Republic,1997,,,64.215,,,,,,,
Kyrgyz Republic,1996,,,63.934,,,,,,,
Kyrgyz Republic,1995,,,63.651,,,,,,,
Kyrgyz Republic,1994,,,63.367,,,,,,,
Kyrgyz Republic,1993,,,63.082,,,,,,,
Kyrgyz Republic,1992,,,62.797,,,,,,,
Kyrgyz Republic,1991,,,62.51,,,,,,,
Kyrgyz Republic,1990,,,62.223,,,,,,,
St. Lucia,2020,,,81.159,,,,,,,
St. Lucia,2019,,,81.246,,,,,,,
St. Lucia,2018,,,81.322,,,,,,,
St. Lucia,2017,,,81.388,,,,,,,
St. Lucia,2016,,,81.442,,,,,,,
St. Lucia,2015,,,81.485,,,,,,,
St. Lucia,2014,,,81.518,,,,,,,
St. Lucia,2013,,,81.539,,,,,,,
St. Lucia,2012,,,81.55,,,,,,,
St. Lucia,2011,,,81.55,,,,,,,
St. Lucia,2010,,,81.55,,,,,,,
St. Lucia,2009,,,80.787,,,,,,,
St. Lucia,2008,,,79.869,,,,,,,
St. Lucia,2007,,,78.916,,,,,,,
St. Lucia,2006,,,77.932,,,,,,,
St. Lucia,2005,,,76.915,,,,,,,
St. Lucia,2004,,,75.867,,,,,,,
St. Lucia,2003,,,74.784,,,,,,,
St. Lucia,2002,,,73.671,,,,,,,
St. Lucia,2001,,,72.527,,,,,,,
St. Lucia,2000,,,72.226,,,,,,,
St. Lucia,1999,,,72.029,,,,,,,
St. Lucia,1998,,,71.832,,,,,,,
St. Lucia,1997,,,71.634,,,,,,,
St. Lucia,1996,,,71.435,,,,,,,
St. Lucia,1995,,,71.235,,,,,,,
St. Lucia,1994,,,71.035,,,,,,,
St. Lucia,1993,,,70.833,,,,,,,
St. Lucia,1992,,,70.631,,,,,,,
St. Lucia,1991,,,70.428,,,,,,,
St. Lucia,1990,,,70.651,,,,,,,
Sri Lanka,2020,,,81.287,,,,,,,
Sri Lanka,2019,,,81.415,,,,,,,
Sri Lanka,2018,,,81.524,,,,,,,
Sri Lanka,2017,,,81.616,,,,,,,
Sri Lanka,2016,,,81.689,,,,,,,
Sri Lanka,2015,,,81.744,,,,,,,
Sri Lanka,2014,,,81.782,,,,,,,
Sri Lanka,2013,,,81.802,,,,,,,
Sri Lanka,2012,,,81.804,,,,,,,
Sri Lanka,2011,,,81.789,,,,,,,
Sri Lanka,2010,,,81.774,,,,,,,
Sri Lanka,2009,,,81.758,,,,,,,
Sri Lanka,2008,,,81.743,,,,,,,
Sri Lanka,2007,,,81.728,,,,,,,
Sri Lanka,2006,,,81.712,,,,,,,
Sri Lanka,2005,,,81.697,,,,,,,
Sri Lanka,2004,,,81.681,,,,,,,
Sri Lanka,2003,,,81.666,,,,,,,
Sri Lanka,2002,,,81.651,,,,,,,
Sri Lanka,2001,,,81.635,,,,,,,
Sri Lanka,2000,,,81.62,,,,,,,
Sri Lanka,1999,,,81.604,,,,,,,
Sri Lanka,1998,,,81.589,,,,,,,
Sri Lanka,1997,,,81.573,,,,,,,
Sri Lanka,1996,,,81.558,,,,,,,
Sri Lanka,1995,,,81.542,,,,,,,
Sri Lanka,1994,,,81.527,,,,,,,
Sri Lanka,1993,,,81.511,,,,,,,
Sri Lanka,1992,,,81.496,,,,,,,
Sri Lanka,1991,,,81.48,,,,,,,
Sri Lanka,1990,,,81.465,,,,,,,
St. Martin (French part),2020,,,,,,,,,,
St. Martin (French part),2019,,,,,,,,,,
St. Martin (French part),2018,,,,,,,,,,
St. Martin (French part),2017,,,,,,,,,,
St. Martin (French part),2016,,,,,,,,,,
St. Martin (French part),2015,,,,,,,,,,
St. Martin (French part),2014,,,,,,,,,,
St. Martin (French part),2013,,,,,,,,,,
St. Martin (French part),2012,,,,,,,,,,
St. Martin (French part),2011,,,,,,,,,,
St. Martin (French part),2010,,,,,,,,,,
St. Martin (French part),2009,,,,,,,,,,
St. Martin (French part),2008,,,,,,,,,,
St. Martin (French part),2007,,,,,,,,,,
St. Martin (French part),2006,,,,,,,,,,
St. Martin (French part),2005,,,,,,,,,,
St. Martin (French part),2004,,,,,,,,,,
St. Martin (French part),2003,,,,,,,,,,
St. Martin (French part),2002,,,,,,,,,,
St. Martin (French part),2001,,,,,,,,,,
St. Martin (French part),2000,,,,,,,,,,
St. Martin (French part),1999,,,,,,,,,,
St. Martin (French part),1998,,,,,,,,,,
St. Martin (French part),1997,,,,,,,,,,
St. Martin (French part),1996,,,,,,,,,,
St. Martin (French part),1995,,,,,,,,,,
St. Martin (French part),1994,,,,,,,,,,
St. Martin (French part),1993,,,,,,,,,,
St. Martin (French part),1992,,,,,,,,,,
St. Martin (French part),1991,,,,,,,,,,
St. Martin (French part),1990,,,,,,,,,,
Moldova,2020,,,57.151,,,,,,,
Moldova,2019,,,57.274,,,,,,,
Moldova,2018,,,57.371,,,,,,,
Moldova,2017,,,57.443,,,,,,,
Moldova,2016,,,57.489,,,,,,,
Moldova,2015,,,57.51,,,,,,,
Moldova,2014,,,57.504,,,,,,,
Moldova,2013,,,57.473,,,,,,,
Moldova,2012,,,57.442,,,,,,,
Moldova,2011,,,57.411,,,,,,,
Moldova,2010,,,57.38,,,,,,,
Moldova,2009,,,57.349,,,,,,,
Moldova,2008,,,57.318,,,,,,,
Moldova,2007,,,57.287,,,,,,,
Moldova,2006,,,57.256,,,,,,,
Moldova,2005,,,57.225,,,,,,,
Moldova,2004,,,57.01,,,,,,,
Moldova,2003,,,56.611,,,,,,,
Moldova,2002,,,56.211,,,,,,,
Moldova,2001,,,55.811,,,,,,,
Moldova,2000,,,55.411,,,,,,,
Moldova,1999,,,55.008,,,,,,,
Moldova,1998,,,54.606,,,,,,,
Moldova,1997,,,54.203,,,,,,,
Moldova,1996,,,53.8,,,,,,,
Moldova,1995,,,53.706,,,,,,,
Moldova,1994,,,53.613,,,,,,,
Moldova,1993,,,53.519,,,,,,,
Moldova,1992,,,53.425,,,,,,,
Moldova,1991,,,53.331,,,,,,,
Moldova,1990,,,53.238,,,,,,,
Russian Federation,2020,,,25.246,,,,,,,
Russian Federation,2019,,,25.413,,,,,,,
Russian Federation,2018,,,25.567,,,,,,,
Russian Federation,2017,,,25.708,,,,,,,
Russian Federation,2016,,,25.836,,,,,,,
Russian Federation,2015,,,25.95,,,,,,,
Russian Federation,2014,,,26.05,,,,,,,
Russian Federation,2013,,,26.137,,,,,,,
Russian Federation,2012,,,26.209,,,,,,,
Russian Federation,2011,,,26.268,,,,,,,
Russian Federation,2010,,,26.313,,,,,,,
Russian Federation,2009,,,26.358,,,,,,,
Russian Federation,2008,,,26.402,,,,,,,
Russian Federation,2007,,,26.447,,,,,,,
Russian Federation,2006,,,26.492,,,,,,,
Russian Federation,2005,,,26.537,,,,,,,
Russian Federation,2004,,,26.582,,,,,,,
Russian Federation,2003,,,26.627,,,,,,,
Russian Federation,2002,,,26.659,,,,,,,
Russian Federation,2001,,,26.654,,,,,,,
Russian Federation,2000,,,26.65,,,,,,,
Russian Federation,1999,,,26.646,,,,,,,
Russian Federation,1998,,,26.641,,,,,,,
Russian Federation,1997,,,26.637,,,,,,,
Russian Federation,1996,,,26.633,,,,,,,
Russian Federation,1995,,,26.628,,,,,,,
Russian Federation,1994,,,26.624,,,,,,,
Russian Federation,1993,,,26.619,,,,,,,
Russian Federation,1992,,,26.615,,,,,,,
Russian Federation,1991,,,26.611,,,,,,,
Russian Federation,1990,,,26.606,,,,,,,
Tunisia,2020,,,30.432,,,,,,,
Tunisia,2019,,,30.746,,,,,,,
Tunisia,2018,,,31.055,,,,,,,
Tunisia,2017,,,31.358,,,,,,,
Tunisia,2016,,,31.654,,,,,,,
Tunisia,2015,,,31.944,,,,,,,
Tunisia,2014,,,32.228,,,,,,,
Tunisia,2013,,,32.505,,,,,,,
Tunisia,2012,,,32.782,,,,,,,
Tunisia,2011,,,33.062,,,,,,,
Tunisia,2010,,,33.343,,,,,,,
Tunisia,2009,,,33.624,,,,,,,
Tunisia,2008,,,33.907,,,,,,,
Tunisia,2007,,,34.191,,,,,,,
Tunisia,2006,,,34.476,,,,,,,
Tunisia,2005,,,34.763,,,,,,,
Tunisia,2004,,,35.05,,,,,,,
Tunisia,2003,,,35.415,,,,,,,
Tunisia,2002,,,35.798,,,,,,,
Tunisia,2001,,,36.182,,,,,,,
Tunisia,2000,,,36.568,,,,,,,
Tunisia,1999,,,36.957,,,,,,,
Tunisia,1998,,,37.347,,,,,,,
Tunisia,1997,,,37.738,,,,,,,
Tunisia,1996,,,38.13,,,,,,,
Tunisia,1995,,,38.526,,,,,,,
Tunisia,1994,,,38.922,,,,,,,
Tunisia,1993,,,39.638,,,,,,,
Tunisia,1992,,,40.438,,,,,,,
Tunisia,1991,,,41.244,,,,,,,
Tunisia,1990,,,42.054,,,,,,,
Albania,2020,,,,5209.2,,,,,,
Albania,2019,,,,5038.2,,,,,,
Albania,2018,,,,4840.5,,,,,,
Albania,2017,,,,4813.0,,,,,,
Albania,2016,,,,4716.4,,,,,,
Albania,2015,,,,4873.8,,,,,,
Albania,2014,,,,4892.6,,,,,,
Albania,2013,,,,4949.8,,,,,,
Albania,2012,,,,4883.8,,,,,,
Albania,2011,,,,4750.7,,,,,,
Albania,2010,,,,4761.8,,,,,,
Albania,2009,,,,4315.3,,,,,,
Albania,2008,,,,4081.2,,,,,,
Albania,2007,,,,3728.4,,,,,,
Albania,2006,,,,3602.6,,,,,,
Albania,2005,,,,3462.1,,,,,,
Albania,2004,,,,3466.3,,,,,,
Albania,2003,,,,3185.7,,,,,,
Albania,2002,,,,3291.9,,,,,,
Albania,2001,,,,3030.8,,,,,,
Albania,2000,,,,3175.1,,,,,,
Albania,1999,,,,2798.1,,,,,,
Albania,1998,,,,2872.1,,,,,,
Albania,1997,,,,2833.3,,,,,,
Albania,1996,,,,2450.9,,,,,,
Albania,1995,,,,2841.5,,,,,,
Albania,1994,,,,2460.9,,,,,,
Albania,1993,,,,2685.0,,,,,,
Albania,1992,,,,2158.6,,,,,,
Albania,1991,,,,2071.9,,,,,,
Albania,1990,,,,2794.4,,,,,,
Belize,2020,,,,3526.3,,,,,,
Belize,2019,,,,2946.5,,,,,,
Belize,2018,,,,4043.7,,,,,,
Belize,2017,,,,4229.1,,,,,,
Belize,2016,,,,3164.6,,,,,,
Belize,2015,,,,2897.8,,,,,,
Belize,2014,,,,3594.6,,,,,,
Belize,2013,,,,3615.6,,,,,,
Belize,2012,,,,3451.1,,,,,,
Belize,2011,,,,3155.5,,,,,,
Belize,2010,,,,3223.4,,,,,,
Belize,2009,,,,2686.5,,,,,,
Belize,2008,,,,2427.2,,,,,,
Belize,2007,,,,2939.5,,,,,,
Belize,2006,,,,2672.3,,,,,,
Belize,2005,,,,2869.5,,,,,,
Belize,2004,,,,2365.7,,,,,,
Belize,2003,,,,2851.8,,,,,,
Belize,2002,,,,2448.9,,,,,,
Belize,2001,,,,3100.0,,,,,,
Belize,2000,,,,2418.3,,,,,,
Belize,1999,,,,2805.4,,,,,,
Belize,1998,,,,2458.5,,,,,,
Belize,1997,,,,2394.2,,,,,,
Belize,1996,,,,2504.9,,,,,,
Belize,1995,,,,1917.7,,,,,,
Belize,1994,,,,1898.1,,,,,,
